id,name,region,category,address,lon,lat,rating,imageUrl,memo
1,"도른계 강남역점",강남,한식,"서울 강남구 강남대로96길 12 B동 1층 102호 (역삼동)",127.02806874,37.49973606,4.3,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F6BCA545B94A944118FCA7DF4DC870DB7,"아 여기 진짜 도랐어요..."
2,가양칼국수,영등포/여의도/강서,한식,"서울 영등포구 국제금융로 78 홍우빌딩 지하1층 지하3호 (여의도동)",126.93137163,37.52093631,4.1,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F2aa83fb56a52c388b4e173f5392361e1e9502ede%3Foriginal,NULL
3,ELAH펍앤브런치,강남,호프집,"서울 강남구 강남대로94길 27-15 (역삼동)",127.02908694,37.50074494,4.9,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F69cc13e95e9505b6445c61bd759ff0722bd22a16%3Foriginal,"아 주모 여기 한 잔주소"
4,"솔솥 강남역점",강남,한식,"서울 강남구 테헤란로1길 28-8 1층 (역삼동)",127.02813228,37.50028386,4.3,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F6F32EB1BF5054C59BE8C670AAECB2B04,NULL
5,"취중서가 삼각지점",용산/이태원/한남,한식,"서울 용산구 한강대로 206-1 1-2층 (한강로1가)",126.97458755,37.53691927,5,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F678A4D59640D4E0880CDF91A1B6D07A5,NULL
6,HHSS하우스,홍대/합정/마포,카공카페,"서울 마포구 월드컵로 113 3층 303호 (망원동)",126.90759257,37.5584089,4,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fabe95ce33706cc37cf4bc818e51d4ab1408ae132%3Foriginal,NULL
7,키노이에,종로/중구,일식,"서울 중구 동호로 325 1층 1호 (오장동)",127.00216411,37.56353027,4.5,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNDExMjRfMTUx%2FMDAxNzMyNDM3NDUxNDA3.T1DHTaVqITiSMWCXKKSmshJgD0L27CZkKNDGA_rpac4g.SVOk4nwmBdUB3qcTZHqNK5iKZC54wHRP6yX-LV_A_dYg.JPEG%2FKakaoTalk_20241124_172410902_12.jpg%3Ftype%3Dw966,NULL
8,풍뉴,종로/중구,한식,"서울 중구 퇴계로70길 10-3 1층 (신당동)",127.01102438,37.56423976,4.5,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNDA1MTRfODIg%2FMDAxNzE1NjkxODA0MTk5.l3E48KG2JQv9p0PfoC82YZZFJJDAgr10hPHbKBSvTagg.H5kKQnUBlg7gknIjABQMV3Z52RhrzPSq1lG8ftoVYxsg.JPEG%2FIMG_6538.JPG%3Ftype%3Dw773,NULL
9,"오키드고멧 안국",종로/중구,카페,"서울 종로구 창덕궁길 35 2층 (원서동)",126.98912287,37.57909899,0,https://via.placeholder.com/150,NULL
10,타자기,용산/이태원/한남,카페,"서울 용산구 신흥로 97-5 2층 (용산동2가)",126.9848821,37.54523186,4.2,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F097EEB31F8C14952BF541AC7070EC6A1,NULL
11,바제,서초,양식,"서울 서초구 방배천로8길 34 1층 104호 (방배동)",126.98439771,37.48042076,4.8,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F3fdbf1ac2ae120e629003a224e1a1ba554c4fe08%3Foriginal,NULL
12,라아,신촌/연희,양식,"서울 서대문구 연희로11라길 10-8 1층 (연희동)",126.93037722,37.56846524,4.7,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F683234E98AE049E9BEB83EB68FBEA829,NULL
13,누에하우스,종로/중구,양식,"서울 중구 수표로6길 2 3층 (충무로3가)",126.99047894,37.56268657,4.3,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F1fbdb3de08e450a2db366fac0198a1e811dce78e%3Foriginal,NULL
14,바찌서울,건대/성수/왕십리,버거,"서울 성동구 상원1길 39-1 1층 (성수동1가)",127.04683941,37.54696787,0,https://via.placeholder.com/150,NULL
15,잎차,용산/이태원/한남,카페,"서울 용산구 신흥로 95-21 2층 (용산동2가)",126.98502245,37.54505168,0,https://via.placeholder.com/150,NULL
16,"금천문 오향족발",용산/이태원/한남,한식,"서울 용산구 한강대로 268 1층 (남영동)",126.97306951,37.54219879,4.3,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F269CE234026341AB9E508D90D0F42FF0,NULL
17,"로코스 비비큐 경리단길본점",용산/이태원/한남,양식,"서울 용산구 회나무로 83 지층 (이태원동)",126.99554183,37.54098723,4.3,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F13D9F6C56D5C4A98B4FCE875737D57AE,NULL
18,홍명,강남,중식,"서울 강남구 논현로131길 10 1층 (논현동)",127.02945877,37.51453743,3.7,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fa3306a89eb4ae9180845783082d6f9354434eb0f%3Foriginal,NULL
19,"왕스덕 논현점",강남,중식,"서울 강남구 도산대로 130 하림타워 지하1층 (논현동)",127.02302126,37.51713736,3.8,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNDAxMDJfMTYg%2FMDAxNzA0MTk3ODQxNDcw.zPK8c9zSFJhmu9xOZ_bMGvjNeip67D6XS6kZwPFxB5wg.Whkfu-xWLcHYpmxE1Q8eBrIeIbEodzTS6y9OzjhWcuEg.JPEG.hujeee%2FIMG_2950.jpg%3Ftype%3Dw966,NULL
20,까페여름,신촌/연희,카페,"서울 서대문구 가재울로6길 53-3 1층 (남가좌동)",126.92378124,37.576462,0,https://via.placeholder.com/150,NULL
21,"어게인스트 보더스센터",건대/성수/왕십리,와인바,"서울 성동구 독서당로 188 1층 (옥수동)",127.01217531,37.54226611,4.3,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F23fa98384c07eae344aa09479919b95391a1e9cf%3Foriginal,NULL
22,"왓어브레드 용산점",용산/이태원/한남,베이커리,"서울 용산구 한강대로15길 19-19 해운빌딩 1층 (한강로3가)",126.96282618,37.52534729,0,https://via.placeholder.com/150,NULL
23,야키토리슈츠,용산/이태원/한남,일식,"서울 용산구 한강대로 153 1층 (한강로2가)",126.9711178,37.53292524,4,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNDEwMDRfMTUx%2FMDAxNzI4MDQ4NDE5NjIy.TQG-INDKavDt_WIT_V-0o6Ydvnbz3gTrDx7ZauK-kpgg.ucIR_FVA61lX4SI0YH6AYvHS0sT9IMQ_VjU41sLnpW8g.JPEG%2FIMG_9489.jpg%3Ftype%3Dw966,NULL
24,"르프리크 용산",용산/이태원/한남,버거,"서울 용산구 한강대로 37 에피소드 용산 1층 104,105호 (한강로3가)",126.9630889,37.5248248,4,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F5923062dea968808e07b2e11f3f542d96a415e1a%3Foriginal,NULL
25,다웃풀클럽,종로/중구,칵테일바,"서울 중구 다산로35길 37 (신당동)",127.01379068,37.56434398,4.1,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F88ee6d072efb2e9d21bedbe65bb01d3d876b7b18%3Foriginal,NULL
26,무이로커피,성북/노원/중랑,카페,"서울 노원구 동일로186길 77-7 명문빌딩 1층 (공릉동)",127.07702578,37.62576367,0,https://via.placeholder.com/150,NULL
27,플랫커피,성북/노원/중랑,카페,"서울 노원구 공릉로39길 20 1층 101호 (공릉동)",127.0783242,37.62382389,0,https://via.placeholder.com/150,NULL
28,메트로폴리스,성북/노원/중랑,카페,"서울 노원구 동일로178길 11-9 1층 (공릉동)",127.07507761,37.62150146,0,https://via.placeholder.com/150,NULL
29,너디블루버로우,건대/성수/왕십리,카페,"서울 성동구 고산자로12길 15 1층 (행당동)",127.03596854,37.55970458,0,https://via.placeholder.com/150,NULL
30,너디블루,회기/청량리,카공카페,"서울 동대문구 전농로36길 9 1,2층 1,2호 (전농동)",127.05292749,37.58542701,0,https://via.placeholder.com/150,NULL
31,마그넷,종로/중구,와인바,"서울 종로구 사직로12길 19-12 1,2층 (내자동)",126.97140032,37.57523977,4.4,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F11382E6E9318428AB5695D33B789948C,NULL
32,참제철,종로/중구,칵테일바,"서울 종로구 사직로 133-10 4층 (적선동)",126.97344663,37.5763755,4.2,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F4DFEFD92CA1445C9A51A032CDC1CD586,NULL
33,내자상회,종로/중구,카페,"서울 종로구 사직로10길 3 1층 (내자동)",126.97048542,37.57578374,0,https://via.placeholder.com/150,NULL
34,워킹어라운드,종로/중구,카페,"서울 종로구 필운대로 51 1층 (옥인동)",126.96845473,37.58070625,0,https://via.placeholder.com/150,NULL
35,세밀,건대/성수/왕십리,양식,"서울 성동구 성수일로4길 48-2 1층 (성수동2가)",127.05410097,37.54233363,3.6,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F3c125fca5ba982bc92b02713fb0db50a63dab6d6%3Foriginal,NULL
36,베이크모굴,건대/성수/왕십리,베이커리,"서울 성동구 서울숲2길 17 1-2층 (성수동1가)",127.0405931,37.5472585,0,https://via.placeholder.com/150,NULL
37,시냅스,건대/성수/왕십리,칵테일바,"서울 성동구 뚝섬로 341-18 2층 (성수동1가)",127.04854195,37.54093049,4.4,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2FBEE637EDFFFA42A1BB1068BC9788B768,NULL
38,참새의집,잠실/송파/강동,양식,"서울 송파구 송파대로43길 9 1층 (석촌동)",127.10689324,37.50383927,5,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNDA5MjlfMTQ4%2FMDAxNzI3NTkzMTYxOTI3.UY20xONWRp1WeiBKac-2vToG90GxM7HLtpDFRSwj1fEg.m0emukaFv-PlMOpmN0inPMvyQtdYmDuL4WSeZrZR1xYg.JPEG%2FIMG_5132.jpg%3Ftype%3Dw773,NULL
39,"카페 오비스포",성북/노원/중랑,카페,"서울 성북구 안암로3길 41 윤호빌딩 1층 (보문동7가)",127.02279175,37.58067583,0,https://via.placeholder.com/150,NULL
40,"클로리스 신촌점",신촌/연희,카페,"서울 서대문구 연세로4길 38 (창천동)",126.93874867,37.55778406,0,https://via.placeholder.com/150,NULL
41,독수리다방,신촌/연희,카페,"서울 서대문구 연세로 36 독수리빌딩 8층 (창천동)",126.93723126,37.55878157,0,https://via.placeholder.com/150,NULL
42,또또,신촌/연희,호프집,"서울 서대문구 홍제천로6길 2 1층 (연희동)",126.92482105,37.57362633,4.7,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F417ca4b7382491a5cd8f9d1e4ba8c193c5bcf452%3Foriginal,NULL
43,"비전스트롤 연희점",신촌/연희,카페,"서울 서대문구 연희로11길 57 1층 2호 (연희동)",126.92873328,37.56886069,0,https://via.placeholder.com/150,NULL
44,연희사과,신촌/연희,카페,"서울 서대문구 홍제천로 200-5 (연희동)",126.93522635,37.57898801,0,https://via.placeholder.com/150,NULL
45,"히메지 2호점",신촌/연희,일식,"서울 서대문구 연희로11길 41 1층 (연희동)",126.92927268,37.56823032,3.4,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fcbfa9f94497d198c5c544672039a173aec8b9d50%3Foriginal,NULL
46,카페사루,종로/중구,카페,"서울 중구 동호로12길 53 (신당동)",127.01160739,37.55756872,0,https://via.placeholder.com/150,NULL
47,사우스사이드팔러,용산/이태원/한남,양식,"서울 용산구 녹사평대로 218 4층 (이태원동)",126.98704709,37.53711951,4.2,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6B71BF7419FC414EA6CFC80770A45D8C,NULL
48,히코,구로/관악/동작,카공카페,"서울 관악구 남부순환로 1746-1 2층 (봉천동)",126.94408837,37.4819583,4.6,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F3BBF46DBD90F4D1485CAFD1474D9692C,"귀여운 강아쥐가 있는 분좋카.. 근데 대기 손님있으면 2시간 이용제한 있다는게 함정."
49,스위츠플래닛,강남,베이커리,"서울 강남구 선릉로131길 23 1층 (논현동)",127.0391018,37.51722323,0,https://via.placeholder.com/150,NULL
50,피에트라,홍대/합정/마포,베이커리,"서울 마포구 성미산로23길 62 (연남동)",126.92003386,37.56614493,0,https://via.placeholder.com/150,NULL
51,커피몽타주,강동/고덕,카페,"서울 강동구 올림픽로48길 23-12 1층 (성내동)",127.12187708,37.52947091,0,https://via.placeholder.com/150,NULL
52,"커피리브레 연남점",홍대/합정/마포,카페,"서울 마포구 성미산로32길 20-5 1,2층 (연남동)",126.92373092,37.56364261,0,https://via.placeholder.com/150,NULL
53,"프릳츠 도화점",홍대/합정/마포,카페,"서울 마포구 새창로2길 17 (도화동)",126.94907275,37.54101958,0,https://via.placeholder.com/150,NULL
54,딥블루레이크,홍대/합정/마포,카페,"서울 마포구 포은로6길 11 (망원동)",126.90568087,37.55581612,0,https://via.placeholder.com/150,NULL
55,나무사이로,종로/중구,카페,"서울 종로구 사직로8길 21 1층 (내자동)",126.97099754,37.57464501,0,https://via.placeholder.com/150,NULL
56,멘토부,건대/성수/왕십리,일식,"서울 성동구 상원길 80 동아그린아파트 1층 103호 (성수동1가)",127.0476612,37.5509031,0,https://via.placeholder.com/150,NULL
57,커피출판사,종로/중구,카공카페,"서울 중구 중림로7길 27 1층 (중림동)",126.96845953,37.55857059,0,https://via.placeholder.com/150,NULL
58,에이라운드,종로/중구,카공카페,"서울 종로구 창경궁로 263 1,2층 (명륜2가)",127.00030342,37.58487666,0,https://via.placeholder.com/150,NULL
59,동백가옥,용산/이태원/한남,한식,"서울 용산구 한강대로54길 20-1 1층 (한강로2가)",126.97271552,37.53238501,4.3,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMzA5MDhfNDIg%2FMDAxNjk0MTQwNjQ1NTM1.VtYoZxw8l1PnoF4_Z8FDHQ-gz8qvHu85elBM9aA8JYog.jJyLwHvC_a1xIE6sXGQDtUOgQiVJILf2bLQjYoaVsWcg.JPEG.yumi770808%2FIMG_2748.JPG%3Ftype%3Dw580,NULL
60,카페더띤뚜,구로/관악/동작,카페,"서울 관악구 관악로16길 41 지하1층 (봉천동)",126.95493459,37.47984737,0,https://via.placeholder.com/150,NULL
61,"홍곱창 서울대점",구로/관악/동작,한식,"서울 관악구 봉천로 489 (봉천동)",126.95436351,37.48190866,0,https://via.placeholder.com/150,NULL
62,"뱅뱅막국수 역삼본점",강남,한식,"서울 강남구 도곡로 112 서한빌딩 1층 103호 (도곡동)",127.03279148,37.48967601,4.4,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F8EA1AA83EEDF4D26BF258C0BF647F27B,NULL
63,청담도로공원,강남,카페,"서울 강남구 삼성동 80",127.06341509,37.52015716,0,https://via.placeholder.com/150,NULL
64,채그로,홍대/합정/마포,카페,"서울 마포구 마포대로4다길 31 아리수빌딩 8층 (마포동)",126.94427458,37.53567629,0,https://via.placeholder.com/150,NULL
65,DDP잔디언덕,종로/중구,카페,"서울 중구 을지로 281 (을지로7가)",127.00962114,37.566341,0,https://via.placeholder.com/150,NULL
66,흥인지문공원,종로/중구,카페,"서울 종로구 종로 285 (종로6가)",127.00921434,37.57193442,0,https://via.placeholder.com/150,NULL
67,낙산공원,종로/중구,카페,"서울 종로구 낙산길 41 (동숭동)",127.00752176,37.58056967,0,https://via.placeholder.com/150,NULL
68,바람산어린이공원,신촌/연희,카페,"서울 서대문구 창천동 4-54",126.94021507,37.55824252,0,https://via.placeholder.com/150,NULL
69,성수구름다리,건대/성수/왕십리,카페,"서울 성동구 성수동1가 642-13",127.04231699,37.53802806,0,https://via.placeholder.com/150,NULL
70,남산서울타워,용산/이태원/한남,카페,"서울 용산구 용산동2가 산 1-3",126.98820799,37.55127614,0,https://via.placeholder.com/150,NULL
71,서래섬,서초,카페,"서울 서초구 반포동 137-41 한강둔치반포지구",126.98992942,37.50802101,0,https://via.placeholder.com/150,NULL
72,양화대교,홍대/합정/마포,카페,"서울 마포구 합정동 355-26",126.90529255,37.54429745,0,https://via.placeholder.com/150,NULL
73,노들섬,용산/이태원/한남,카페,"서울 용산구 양녕로 445 (이촌동)",126.95803386,37.51766194,0,https://via.placeholder.com/150,NULL
74,선유교,영등포/여의도/강서,카페,"서울 영등포구 양화동",126.89688851,37.54340743,0,https://via.placeholder.com/150,NULL
75,선유교,영등포/여의도/강서,카페,"서울 영등포구 양화동",126.89688851,37.54340743,0,https://via.placeholder.com/150,NULL
76,더로열푸드앤드링크,용산/이태원/한남,카페,"서울 용산구 신흥로20길 37 1층 (후암동)",126.98397642,37.54717429,0,https://via.placeholder.com/150,NULL
77,하늘공원,홍대/합정/마포,카페,"서울 마포구 상암동 481-72",126.88688383,37.5685397,0,https://via.placeholder.com/150,NULL
78,"씨티보이 삼각지",용산/이태원/한남,호프집,"서울 용산구 한강대로 162-2 1층 (한강로1가)",126.97223999,37.53331474,4,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNDEwMDRfMTA2%2FMDAxNzI4MDIyOTIzNjQ0.uftAbrluS1Q3sX1gJ84xAc3rbKODG0LoQeVgsGrsExkg.QDdDLKbm8okmuTjk5uDqU4FbVmoxhpsC7sPxRLn43ygg.JPEG%2F20240609%25EF%25BC%25BF183310.jpg%3Ftype%3Dw966,NULL
79,풀무질,용산/이태원/한남,카페,"서울 용산구 신흥로 82 1층 (용산동2가)",126.98630787,37.5453798,0,https://via.placeholder.com/150,NULL
80,오아시스,잠실/송파/강동,카공카페,"서울 송파구 삼학사로3길 6 1층 (삼전동)",127.09602133,37.49938322,0,https://via.placeholder.com/150,NULL
81,"야키토리 혼바",용산/이태원/한남,카페,"서울 용산구 후암로 79 1층 (동자동)",126.97642907,37.55285562,0,https://via.placeholder.com/150,NULL
82,포노부오노,강남,카페,"서울 강남구 도산대로45길 8-7 2층 (신사동)",127.0363876,37.5230671,0,https://via.placeholder.com/150,NULL
83,"나우 남영",용산/이태원/한남,카페,"서울 용산구 원효로89길 23 2층 (원효로1가)",126.96772591,37.54073603,0,https://via.placeholder.com/150,NULL
84,도량,종로/중구,카페,"서울 종로구 자하문로6길 6 백송빌딩 2층 (통의동)",126.97250418,37.57796824,0,https://via.placeholder.com/150,NULL
85,을지로보석,종로/중구,카페,"서울 중구 마른내로 11-10 3층 (저동2가)",126.98924714,37.56514078,0,https://via.placeholder.com/150,NULL
86,"경동시장 안동집",회기/청량리,카페,"서울 동대문구 고산자로36길 3 경동시장 신관 지하1층 8-2호 (제기동)",127.03941072,37.57975964,0,https://via.placeholder.com/150,NULL
87,본연,강남,카페,"서울 강남구 논현로 742 파티오나인 7층 (논현동)",127.0292227,37.51828387,0,https://via.placeholder.com/150,NULL
88,남영탉,용산/이태원/한남,카페,"서울 용산구 한강대로80길 12 1층 (남영동)",126.97349937,37.54254127,0,https://via.placeholder.com/150,NULL
89,"디핀 서울",종로/중구,카페,"서울 중구 퇴계로 411 1층 (흥인동)",127.01722737,37.56578963,0,https://via.placeholder.com/150,NULL
90,"즐거운 술상",창동/도봉산,카페,"서울 도봉구 노해로 341 (창동)",127.04591228,37.65144353,0,https://via.placeholder.com/150,NULL
91,"비아톨레도 파스타바",용산/이태원/한남,카페,"서울 용산구 원효로83길 7-2 1층 (원효로1가)",126.96775223,37.54004407,0,https://via.placeholder.com/150,NULL
92,군몽,용산/이태원/한남,카페,"서울 용산구 한남대로27가길 15 2층 (한남동)",127.00290899,37.53738598,0,https://via.placeholder.com/150,NULL
93,마마리마켓,건대/성수/왕십리,카페,"서울 성동구 연무장18길 16 1층 (성수동2가)",127.06199885,37.53931861,0,https://via.placeholder.com/150,NULL
94,부토,용산/이태원/한남,카페,"서울 용산구 한남대로27가길 32 지하2층 (한남동)",127.00255712,37.53808967,0,https://via.placeholder.com/150,NULL
95,"카사데타코 신논현점",강남,카페,"서울 강남구 봉은사로1길 8 (논현동)",127.02508059,37.50549777,0,https://via.placeholder.com/150,NULL
96,고씨네고추장찌개,종로/중구,카페,"서울 중구 수표로 26 1층 (저동2가)",126.99037923,37.56350106,0,https://via.placeholder.com/150,NULL
97,"디핀 옥수",건대/성수/왕십리,카페,"서울 성동구 독서당로 194 지하 1층 (옥수동)",127.0126642,37.54269133,0,https://via.placeholder.com/150,NULL
98,대엽,건대/성수/왕십리,카페,"서울 성동구 왕십리로2길 36 1층 3호 (성수동1가)",127.04854304,37.54259734,0,https://via.placeholder.com/150,NULL
99,와일드플라워,서초,카페,"서울 서초구 방배로26길 19 1층 (방배동)",126.99390759,37.4894101,0,https://via.placeholder.com/150,NULL
100,방아실,건대/성수/왕십리,카페,"서울 성동구 왕십리로2길 38 1층 (성수동1가)",127.04881459,37.5425792,0,https://via.placeholder.com/150,NULL
101,"소셜다이닝 피델리오",홍대/합정/마포,카페,"서울 마포구 월드컵로19길 31-1 3층 (망원동)",126.9079554,37.55603235,0,https://via.placeholder.com/150,NULL
102,에다마메,용산/이태원/한남,카페,"서울 용산구 한강대로76길 11-40 (남영동)",126.973711,37.5424341,0,https://via.placeholder.com/150,NULL
103,넛츠비어,건대/성수/왕십리,카페,"서울 성동구 뚝섬로 356 1층 (성수동1가)",127.05022724,37.53992967,0,https://via.placeholder.com/150,NULL
104,참치논데,건대/성수/왕십리,카페,"서울 광진구 능동로37길 35 2층 (중곡동)",127.07788909,37.55851127,0,https://via.placeholder.com/150,NULL
105,논데,종로/중구,카페,"서울 종로구 종로18길 37 하이뷰디아트 2층 (관수동)",126.99149918,37.56866386,0,https://via.placeholder.com/150,NULL
106,스낵바논데,건대/성수/왕십리,카페,"서울 성동구 왕십리로 58 1층 108호 (성수동1가)",127.04520505,37.54268876,0,https://via.placeholder.com/150,NULL
107,모던오뎅,강남,카페,"서울 강남구 도산대로17길 10 (신사동)",127.0249314,37.51937687,0,https://via.placeholder.com/150,NULL
108,블그레,강남,카페,"서울 강남구 논현로175길 101-4 4층 (신사동)",127.02102514,37.52248428,0,https://via.placeholder.com/150,NULL
109,아타리,건대/성수/왕십리,카페,"서울 성동구 성덕정19길 13 1층 (성수동2가)",127.05666367,37.53755713,0,https://via.placeholder.com/150,NULL
110,"도시곳간 2호점",건대/성수/왕십리,카페,"서울 광진구 능동로 18 이튼타워리버3차 지하 1층 04,05호 (자양동)",127.06804216,37.5331182,0,https://via.placeholder.com/150,NULL
111,휘뚜루,건대/성수/왕십리,카페,"서울 성동구 왕십리로2길 38 1층 (성수동1가)",127.04874105,37.54259725,0,https://via.placeholder.com/150,NULL
112,포그,홍대/합정/마포,카페,"서울 마포구 백범로16안길 15-1 1층 (대흥동)",126.94299009,37.54649037,0,https://via.placeholder.com/150,NULL
113,"소금집델리 성수피치스도원점",건대/성수/왕십리,카페,"서울 성동구 연무장3길 9 가동 1층 (성수동2가)",127.05133709,37.54466395,0,https://via.placeholder.com/150,NULL
114,"미미옥 강남 신논현점",강남,카페,"서울 강남구 봉은사로4길 24 1층 (역삼동)",127.02643925,37.5032855,0,https://via.placeholder.com/150,NULL
115,라까예,종로/중구,카페,"서울 중구 퇴계로85길 42 1층 (황학동)",127.01975197,37.56762637,0,https://via.placeholder.com/150,NULL
116,깃든,미아/수유/북한산,카페,"서울 강북구 월계로7나길 46-5 1층 (미아동)",127.03167568,37.61326894,0,https://via.placeholder.com/150,NULL
117,"더 시옷",종로/중구,카페,"서울 중구 수표로 30 OK빌딩 2층 (저동2가)",126.99038824,37.56383624,0,https://via.placeholder.com/150,NULL
118,아오리토리,홍대/합정/마포,카페,"서울 마포구 와우산로29길 8 KC빌딩 1층 (서교동)",126.92950502,37.5547047,0,https://via.placeholder.com/150,NULL
119,사브서울,강남,카페,"서울 강남구 논현로175길 6 지하1층 (신사동)",127.0279226,37.52636708,0,https://via.placeholder.com/150,NULL
120,에스콘디도,용산/이태원/한남,카페,"서울 용산구 한남대로20길 61-7 지하1층 (한남동)",127.01055621,37.53512854,0,https://via.placeholder.com/150,NULL
121,잭잭,용산/이태원/한남,카페,"서울 용산구 회나무로6길 21 1층 (이태원동)",126.98887765,37.53800628,0,https://via.placeholder.com/150,NULL
122,제이드앤워터,건대/성수/왕십리,카페,"서울 성동구 한림말3길 29 2층 201호 (옥수동)",127.01533258,37.54366049,0,https://via.placeholder.com/150,NULL
123,"소금집델리 망원",홍대/합정/마포,카페,"서울 마포구 월드컵로19길 14 2층 (망원동)",126.90823623,37.55682365,0,https://via.placeholder.com/150,NULL
124,엘몰리노,건대/성수/왕십리,카페,"서울 성동구 서울숲2길 19-18 1층 (성수동1가)",127.04116919,37.547434,0,https://via.placeholder.com/150,NULL
125,"잭잭 강남점",서초,카페,"서울 서초구 서운로 138 1층 (서초동)",127.02527645,37.49601734,0,https://via.placeholder.com/150,NULL
126,"이도 용산",용산/이태원/한남,카페,"서울 용산구 한강대로50길 14 다리빌딩 1층 101,102호 (한강로2가)",126.97151423,37.53173781,0,https://via.placeholder.com/150,NULL
127,"미미옥 신용산점",용산/이태원/한남,카페,"서울 용산구 한강대로15길 27 (한강로3가)",126.96295242,37.52628438,0,https://via.placeholder.com/150,NULL
128,마늘집,홍대/합정/마포,카페,"서울 마포구 양화로3길 15 2층 201호 (합정동)",126.91148041,37.54964247,0,https://via.placeholder.com/150,NULL
